cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
32,140802,1.2216911315917969,690,87218.75,0,False,1393,60605,0,4422,861.4548316001892
32,141503,1.23030686378479,694,87268.75,0,False,1394,61602,0,4429,874.8138031959534
34,145024,1.2532150745391846,707,86943.75,1,False,1395,65389,0,4431,925.2652456760406
34,145205,1.254622459411621,708,86318.75,1,False,1396,65490,0,4433,925.8643152713776
34,145743,1.2578480243682861,709,86493.75,1,False,1397,65561,0,4438,927.5015270709991
35,146370,1.2639920711517334,713,87068.75,0,False,1398,66400,0,4441,972.8889122009277
35,148849,1.277872085571289,721,87493.75,0,False,1399,68164,0,4467,1014.0382301807404
36,149253,1.2822661399841309,724,87593.75,0,False,1400,68589,0,4471,1018.0459718704224
36,149386,1.2839314937591553,725,87743.75,0,False,1401,68747,0,4472,1018.9773736000061
37,151524,1.3079452514648438,739,87943.75,0,False,1402,71540,0,4474,1048.2047555446625
38,152506,1.3111441135406494,741,87093.75,0,False,1403,72760,0,4475,1063.153507232666
38,153378,1.3133139610290527,742,88268.75,0,False,1404,72973,0,4476,1064.3252909183502
41,159651,1.3628027439117432,770,89068.75,2,False,1405,80360,0,4477,1154.9786462783813
42,160564,1.3723084926605225,773,87493.75,0,False,1406,81130,0,4485,1162.3685925006866
43,162371,1.396012783050537,787,87893.75,0,False,1407,83512,0,4486,1194.4789566993713
43,163079,1.4018430709838867,790,87868.75,0,False,1408,83808,0,4487,1197.503314256668
44,164845,1.4210851192474365,801,88468.75,0,False,1409,86761,0,4508,1254.3383858203888
44,165041,1.4230306148529053,802,88393.75,0,False,1410,86788,0,4509,1254.4894950389862
44,167248,1.4280750751495361,805,88643.75,0,False,1411,87217,0,5320,1264.0260531902313
46,169419,1.4498770236968994,817,89643.75,1,False,1412,91104,0,5321,1301.414134502411
46,172287,1.458932876586914,822,89193.75,1,False,1413,91419,0,5322,1305.1102759838104
48,176003,1.4863252639770508,837,90231.25,1,False,1414,95237,0,5323,1357.366772890091
50,179115,1.5120229721069336,852,88781.25,1,False,1415,99534,0,5326,1410.221225976944
50,179965,1.5138280391693115,853,89981.25,1,False,1416,99567,0,5327,1410.3313443660736
51,181853,1.5355134010314941,865,91181.25,0,False,1417,102096,0,5328,1439.379587173462
52,183584,1.5427768230438232,869,89481.25,0,False,1418,103540,0,5331,1457.390787601471
52,184996,1.5531432628631592,875,90681.25,0,False,1419,104485,0,5333,1468.2997980117798
53,185792,1.5617523193359375,880,91881.25,0,False,1420,105149,0,5335,1474.1937260627747
53,186962,1.5709755420684814,885,92081.25,0,False,1421,105568,0,5338,1476.4072744846344
53,187176,1.5728683471679688,886,91581.25,0,False,1422,105583,0,5340,1476.5109238624573
53,188411,1.5776622295379639,889,91981.25,0,False,1423,105732,0,5457,1477.850915670395
53,189027,1.5862667560577393,894,93006.25,0,False,1424,106537,0,5460,1489.2139270305634
54,190745,1.5979640483856201,900,92581.25,0,False,1425,107617,0,5461,1501.0530107021332
56,193202,1.61724853515625,912,93706.25,1,False,1426,112111,0,5462,1710.9248483181
56,193998,1.622157335281372,915,91006.25,1,False,1427,113357,0,5467,1727.4329295158386
57,197095,1.649521827697754,930,91731.25,0,False,1428,115614,0,5473,1756.937714099884
58,197428,1.654585599899292,933,92406.25,0,False,1429,116912,0,5476,1768.151573419571
58,199023,1.6598474979400635,936,92106.25,0,False,1430,117269,0,5477,1772.5504531860352
58,199924,1.6617789268493652,937,93081.25,0,False,1431,117331,0,5481,1775.2629115581512
58,200280,1.6646630764007568,939,94181.25,0,False,1432,117508,0,5483,1776.2030353546143
59,200886,1.6702158451080322,942,94581.25,0,False,1433,118496,0,5486,1787.7984037399292
60,205152,1.705418348312378,961,94531.25,0,False,1434,121685,0,5487,1823.5602304935455
61,206877,1.7266149520874023,973,92906.25,0,False,1435,124099,0,5489,1868.7627575397491
61,207013,1.7284183502197266,974,92881.25,0,False,1436,124364,0,5491,1870.6413445472717
61,208305,1.7322146892547607,976,92781.25,0,False,1437,124580,0,5557,1872.407877922058
62,209725,1.740570068359375,981,93181.25,0,False,1438,126904,0,5562,1905.074774980545
63,210824,1.752336025238037,988,93081.25,0,False,1439,128769,0,5566,1927.4675161838531
65,214449,1.77986478805542,1004,93131.25,1,False,1440,133237,0,5571,1997.1716117858887
66,214985,1.7865827083587646,1008,93206.25,0,False,1441,134391,0,5575,2018.945843219757
66,216557,1.8046927452087402,1018,93706.25,0,False,1442,135953,0,5579,2041.940853357315
69,219035,1.8361396789550781,1036,93631.25,2,False,1443,142623,0,5580,2136.3217210769653
70,219651,1.843686819076538,1039,93331.25,0,False,1444,142899,0,5581,2149.118361234665
71,223181,1.863450050354004,1050,93731.25,0,False,1445,145131,0,5582,2182.1518964767456
71,224174,1.8740437030792236,1056,93731.25,0,False,1446,146334,0,5586,2196.490872859955
72,225766,1.8847417831420898,1062,94131.25,0,False,1447,147385,0,5589,2212.9643170833588
72,226401,1.8931150436401367,1066,95331.25,0,False,1448,148760,0,5592,2231.364098072052
75,232265,1.9401283264160156,1093,95531.25,2,False,1449,155174,0,5595,2320.204217195511
76,233702,1.9599032402038574,1103,94406.25,0,False,1450,157960,0,5602,2364.816453933716
