cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
1307,73771269,156.02918457984924,103534,15442.5,22,True,103,127400,2,4211,8585.64707326889
1325,75689794,159.8664209842682,106259,16242.5,17,True,104,130250,2,4212,8785.496712207794
1327,75956783,160.4093041419983,106636,16642.5,1,False,105,130607,2,4213,8816.184037685394
1333,76857482,162.2380678653717,107923,17242.5,5,False,106,131814,2,4214,8931.926942586899
1334,77124463,162.7832419872284,108306,17842.5,0,False,107,132160,2,4216,8969.483076334
1355,81258896,172.00581884384155,114277,19642.5,20,True,108,137293,2,4217,9590.66169834137
1362,82678470,175.57693910598755,116320,21062.5,6,False,109,138975,2,4218,9777.8329911232
1370,84503445,179.61840796470642,118940,22262.5,7,False,110,141161,2,4219,10046.500648975372
1407,91311297,193.61637210845947,128709,22052.5,36,True,111,149973,2,4220,11035.990692615509
1423,93701037,200.30764889717102,132094,19052.5,15,True,112,153200,2,4221,11464.242676496506
1442,96220662,205.39895009994507,135643,18142.5,18,True,113,156766,2,4222,11910.374249219894
1546,107782375,227.31795358657837,151333,18392.5,103,True,114,174428,3,4226,13685.11796617508
1630,115204129,241.22846055030823,161142,16292.5,83,True,115,188408,3,4227,14553.277126550674
1647,116696224,244.21749925613403,163109,16492.5,16,True,116,191379,3,4229,14742.859647989273
1673,119266101,250.1366081237793,166495,17042.5,25,True,117,196031,3,4230,15088.458421945572
1695,121532296,257.358500957489,169498,17342.5,21,True,118,199703,3,4232,15422.04707288742
1714,123661596,266.4479410648346,172308,17662.5,18,True,119,202914,4,4233,16427.456181526184
1749,127715232,278.8528301715851,177504,18152.5,34,True,120,209096,4,4234,17052.21757030487
1758,128780612,281.16615056991577,178879,18252.5,8,False,121,210691,4,4235,17219.66685605049
1784,131947785,288.1454129219055,182994,18852.5,25,True,122,215636,4,4236,17749.548743009567
1829,137396950,306.526780128479,190002,18802.5,44,True,123,224011,4,4237,18639.72783088684
1936,149184322,334.49076628685,205148,18272.5,106,True,124,242897,5,4238,20410.650666475296
1973,155397705,348.30184984207153,213292,19510.0,36,True,125,251277,5,4240,21048.55438351631
2006,160656118,360.76631712913513,220169,20710.0,32,True,126,258662,5,4241,21695.80756020546
2114,176663710,408.6503276824951,241010,20410.0,107,True,127,281346,5,4242,24514.50630068779
2172,183922300,429.3831377029419,250376,19230.0,57,True,128,292568,5,4243,25600.716216802597
2218,190194406,444.0495796203613,258513,20030.0,45,True,129,301714,5,4244,26469.799456357956
2219,190286018,444.2680027484894,258633,20195.0,0,False,130,301838,5,4396,26480.123120069504
2220,190402841,444.5428960323334,258785,20595.0,0,False,131,302049,5,4409,26499.30489873886
2227,191566111,447.4323675632477,260298,21495.0,6,False,132,303607,5,4411,26660.689557552338
2251,195524251,457.3460352420807,265448,22095.0,23,True,133,309117,5,4412,27286.432602405548
2263,197384507,462.6799714565277,267851,22695.0,11,True,134,311671,5,4413,27567.05869102478
2418,220376321,530.6507029533386,297428,23010.0,154,True,135,344706,6,4414,32088.765656232834
2666,254064689,625.592681646347,337289,21835.0,247,True,136,393648,13,4415,37780.48968291283
2721,262278157,646.4752287864685,346952,21515.0,54,True,137,404992,18,4416,39280.31086587906
2763,268639128,661.7320871353149,354469,21125.0,41,True,138,413926,18,4417,40453.206337213516
2782,271931143,669.7417478561401,358361,22225.0,18,True,139,418211,18,4418,41178.09345340729
2805,276400769,680.8474252223969,363618,22625.0,22,True,140,423736,18,4420,42158.15242099762
2825,280327890,691.0069124698639,368266,23295.0,19,True,141,428665,19,4421,42996.61049389839
2857,287291028,707.8181173801422,376484,24495.0,31,True,142,436770,20,4423,44620.48487305641
2904,297554811,734.8455286026001,388437,24695.0,46,True,143,448963,22,4424,46837.80514025688
3154,346795815,860.1167137622833,444924,25445.0,249,True,144,509374,26,4425,56074.50397157669
3158,347396012,861.5686769485474,445619,22335.0,3,False,145,510229,26,4426,56192.192722797394
3169,349512680,867.1572279930115,448060,23535.0,10,False,146,512912,26,4427,56552.01157093048
3189,353724203,878.5850479602814,452889,24085.0,19,True,147,517901,27,4429,57378.37539076805
3272,371237483,930.0717926025391,472973,24665.0,82,True,148,538983,29,4436,61027.45708370209
3287,374426752,938.0631794929504,476660,25215.0,14,True,149,542908,29,4437,61725.150141477585
3468,410419187,1032.8901209831238,517918,26015.0,180,True,150,587943,33,4438,69806.99302244186
3519,419556774,1056.5397441387177,528318,24665.0,50,True,151,600037,34,4439,71828.39350104332
3569,428287792,1081.7414798736572,538237,24165.0,49,True,152,611813,35,4441,73782.9540951252
3636,440671079,1116.335578918457,552392,24590.0,66,True,153,628064,37,4442,76727.1629743576
3668,448470972,1135.9292831420898,561397,26140.0,31,True,154,637074,38,4444,78195.61379098892
3692,454475975,1152.3903930187225,568318,26640.0,23,True,155,644101,39,4445,79497.05854272842
3763,471434072,1200.1345572471619,587826,26825.0,70,True,156,664596,43,4447,84210.03043603897
3875,495887228,1270.0186705589294,615413,26525.0,111,True,156,694215,44,4447,90138.38694882393
