cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
205,410483,7.016547441482544,4161,155012.5,0,False,1478,556906,0,1160,2408.330157995224
206,411135,7.02729868888855,4168,155387.5,0,False,1479,557585,0,1161,2410.9022347927094
206,411526,7.0319578647613525,4171,156187.5,0,False,1480,557728,0,1162,2411.3482875823975
206,412626,7.042893648147583,4178,156987.5,0,False,1481,559429,0,1163,2417.562515258789
207,414518,7.076532363891602,4199,157687.5,0,False,1482,562452,0,1164,2429.1360936164856
209,418527,7.1449668407440186,4240,157587.5,1,False,1483,570231,0,1171,2460.9228377342224
210,419757,7.164612054824829,4253,155387.5,0,False,1484,572221,0,1172,2470.4426548480988
211,421652,7.191222667694092,4270,155687.5,0,False,1485,574521,0,1173,2478.141256570816
212,425128,7.245302200317383,4304,156387.5,0,False,1486,578724,0,1174,2492.212817430496
213,426725,7.267009258270264,4318,156187.5,0,False,1487,581259,0,1180,2501.316393852234
213,427950,7.280239582061768,4326,155587.5,0,False,1488,582295,0,1181,2505.464247941971
214,429069,7.303695440292358,4336,156387.5,0,False,1489,584258,0,1182,2513.3396813869476
216,431856,7.3538758754730225,4364,156187.5,1,False,1490,590632,0,1183,2535.830310821533
216,432378,7.358640909194946,4367,155187.5,1,False,1491,591013,0,1184,2536.7484996318817
217,434104,7.381162166595459,4381,155787.5,0,False,1492,593343,0,1185,2547.278061389923
219,437113,7.440977096557617,4414,156387.5,1,False,1493,600983,0,1186,2584.4993999004364
220,438940,7.4697229862213135,4432,155987.5,0,False,1494,603179,0,1187,2593.9708108901978
221,444201,7.539096832275391,4477,156187.5,0,False,1495,608286,0,1302,2615.519191503525
222,445268,7.553217172622681,4486,156787.5,0,False,1496,610560,0,1305,2630.8813829421997
223,447619,7.58541202545166,4507,157387.5,0,False,1497,612956,0,1326,2638.760683298111
223,447912,7.5883872509002686,4509,157387.5,0,False,1498,613611,0,1327,2640.39221739769
223,448133,7.589886665344238,4510,158187.5,0,False,1499,613638,0,1328,2640.4528844356537
226,452671,7.661633491516113,4555,158987.5,2,False,1500,622100,0,1329,2667.5256431102753
228,457381,7.735197067260742,4600,159337.5,1,False,1501,629482,0,1330,2690.042140007019
229,460652,7.787751913070679,4632,157737.5,0,False,1502,634634,0,1331,2708.15642786026
231,463829,7.83927583694458,4665,156837.5,1,False,1503,639106,0,1332,2725.7678940296173
231,464773,7.85153865814209,4673,156712.5,1,False,1504,640705,0,1333,2733.614644050598
232,465843,7.868830680847168,4684,157112.5,0,False,1505,643745,0,1334,2743.068334579468
233,468121,7.9044270515441895,4705,157712.5,0,False,1506,647305,0,1335,2758.8844769001007
234,469137,7.920941114425659,4714,158512.5,0,False,1507,649925,0,1341,2769.5888662338257
235,469878,7.93154501914978,4720,159312.5,0,False,1508,651158,0,1342,2775.812963247299
235,471161,7.953103542327881,4733,160112.5,0,False,1509,654231,0,1343,2789.7000567913055
241,480876,8.131998062133789,4835,160312.5,5,False,1510,670810,0,1344,2853.6613943576813
241,481364,8.1439049243927,4841,158687.5,5,False,1511,672191,0,1361,2857.9644050598145
241,481684,8.14976978302002,4844,158887.5,5,False,1512,673203,0,1368,2861.4391536712646
241,481919,8.151742935180664,4845,159687.5,5,False,1513,673510,0,1372,2862.2419168949127
242,482407,8.158835172653198,4849,160487.5,0,False,1514,674066,0,1376,2864.0359513759613
242,482895,8.166060447692871,4853,161287.5,0,False,1515,674734,0,1377,2866.669816017151
242,484440,8.186973333358765,4866,162087.5,0,False,1516,676590,0,1378,2874.6400349140167
243,485012,8.195111751556396,4871,161687.5,0,False,1517,678609,0,1379,2882.3878259658813
244,486623,8.220009565353394,4887,162087.5,0,False,1518,682162,0,1381,2897.7203307151794
245,488767,8.253613710403442,4908,162087.5,0,False,1519,686696,0,1382,2913.8482959270477
246,489454,8.264787197113037,4915,162887.5,0,False,1520,688571,0,1383,2921.2276577949524
247,491254,8.291099786758423,4931,163687.5,0,False,1521,693129,0,1385,2939.362325668335
248,491994,8.303839206695557,4939,164487.5,0,False,1522,694099,0,1386,2942.7079524993896
248,493303,8.322454690933228,4951,165287.5,0,False,1523,696003,0,1387,2949.7042627334595
249,495020,8.345427513122559,4966,165487.5,0,False,1524,698651,0,1388,2958.043443441391
250,499058,8.40513014793396,5004,165062.5,0,False,1525,703164,0,1389,2974.6360297203064
251,501132,8.43623423576355,5024,164562.5,0,False,1526,705920,0,1390,2983.5150496959686
252,502629,8.460749864578247,5040,164412.5,0,False,1527,707905,0,1391,2991.771463394165
252,502946,8.463981866836548,5042,164612.5,0,False,1528,708150,0,1398,2992.81489276886
252,504903,8.488944053649902,5058,165412.5,0,False,1529,710967,0,1408,3001.7984499931335
253,506507,8.511209964752197,5072,165612.5,0,False,1530,712879,0,1409,3010.6309950351715
254,508811,8.546601057052612,5095,166212.5,0,False,1531,716822,0,1410,3022.531229496002
255,511318,8.584646940231323,5118,167012.5,0,False,1532,720762,0,1411,3034.7479672431946
256,512111,8.597824811935425,5125,167412.5,0,False,1533,722174,0,1412,3039.4276094436646
256,515296,8.649856328964233,5154,168212.5,0,False,1534,725406,0,1413,3054.582538843155
258,517768,8.693004369735718,5179,168412.5,1,False,1535,729829,0,1426,3068.627510070801
258,518290,8.697998046875,5182,167012.5,1,False,1536,730671,0,1430,3070.9053633213043
260,522659,8.761141538619995,5219,167312.5,1,False,1537,737886,0,1431,3106.5698227882385
261,525365,8.79713487625122,5240,167512.5,0,False,1538,741452,0,1432,3119.0163555145264
264,530067,8.880703687667847,5287,167512.5,2,False,1539,750937,0,1433,3160.2316229343414
266,534994,8.974886894226074,5339,167112.5,1,False,1540,758900,0,1434,3198.1554555892944
266,535691,8.98348617553711,5344,163737.5,1,False,1541,759504,0,1435,3200.0006556510925
268,538486,9.033194065093994,5371,164537.5,1,False,1542,765271,0,1436,3220.6677453517914
269,541069,9.07146406173706,5392,165337.5,0,False,1543,768803,0,1437,3233.395959377289
271,545603,9.146786451339722,5434,166137.5,1,False,1544,774734,0,1438,3253.2948956489563
271,546399,9.162103652954102,5442,166337.5,1,False,1545,775866,0,1439,3257.034497976303
272,548869,9.203346729278564,5463,167137.5,0,False,1546,779016,0,1447,3270.058678627014
275,554916,9.307687997817993,5519,167287.5,2,False,1547,788398,0,1448,3308.2469115257263
275,555642,9.320586919784546,5526,167487.5,2,False,1548,789728,0,1449,3312.6511237621307
279,565226,9.49515986442566,5624,168312.5,3,False,1549,803167,0,1455,3360.459532737732
283,571367,9.589417695999146,5678,167012.5,3,False,1550,814962,0,1456,3404.5948073863983
283,572539,9.606518507003784,5688,166012.5,3,False,1551,817293,0,1457,3412.882883310318
