cycle_times,total_bitmap_size,total_execution_time,execution_entry_count,total_score,no_new_coverage_cycle_times,exploration_mode,last_fuzz_finds_count,last_fuzz_crash_count,last_fuzz_timeout_count,bitmap_size,program_run_time
143,29062713,262.44584488868713,224134,187993.75,1,False,372,0,0,1139,1147.835929632187
144,29435635,265.91962909698486,227029,188393.75,0,False,373,0,0,1140,1163.6689388751984
144,29465975,266.16612672805786,227258,186993.75,0,False,374,0,0,1141,1164.7845895290375
145,29917199,270.0420069694519,230667,188193.75,0,False,375,0,0,1143,1181.7855496406555
145,29917367,270.0429837703705,230668,188193.75,0,False,376,0,0,1144,1181.7910513877869
146,30344242,273.82292103767395,234008,188906.25,0,False,377,0,0,1145,1198.4314115047455
148,31041311,279.9560058116913,239414,190106.25,1,False,378,0,0,1146,1225.8997220993042
149,31434773,283.3975441455841,242419,184706.25,0,False,379,0,0,1147,1241.1343455314636
149,31454539,283.57869124412537,242580,185506.25,0,False,380,0,0,1148,1241.9310653209686
151,31990403,288.24695897102356,246527,185706.25,1,False,381,0,0,1149,1262.0608041286469
151,32085997,289.0854449272156,247267,183856.25,1,False,382,0,0,1156,1265.8078300952911
151,32114624,289.40020847320557,247553,185056.25,1,False,383,0,0,1158,1267.2183332443237
152,32286287,291.0225145816803,248957,187306.25,0,False,384,0,0,1159,1274.2389404773712
153,32853808,295.917076587677,253226,190306.25,0,False,385,0,0,1160,1296.207139968872
154,33139355,298.7270858287811,255473,191306.25,0,False,386,0,0,1161,1308.4994776248932
155,33490191,301.7013976573944,258043,193706.25,0,False,387,0,0,1162,1321.7963361740112
156,34129707,306.9377558231354,262475,193356.25,0,False,388,0,0,1164,1344.5719549655914
157,34387174,308.9929304122925,264286,191556.25,0,False,389,0,0,1165,1353.6233539581299
157,34433504,309.3855097293854,264613,192406.25,0,False,390,0,0,1167,1355.2969057559967
157,34482979,309.7441055774689,264925,194406.25,0,False,391,0,0,1168,1356.869426727295
157,34490906,309.8368327617645,265003,196806.25,0,False,392,0,0,1170,1357.2607684135437
157,34567208,310.45614981651306,265554,196556.25,0,False,393,0,0,1171,1359.9962906837463
157,34595886,310.6501054763794,265726,198956.25,0,False,394,0,0,1175,1360.8428332805634
157,34684289,311.3286726474762,266332,199756.25,0,False,395,0,0,1176,1363.845207452774
157,34695385,311.40211153030396,266398,201756.25,0,False,396,0,0,1178,1364.173665523529
159,35598695,318.73403310775757,272668,204956.25,1,False,397,0,0,1180,1396.3762304782867
159,35625463,318.9851598739624,272885,201431.25,1,False,398,0,0,1181,1397.4653069972992
160,35762046,320.1741089820862,273924,203831.25,0,False,399,0,0,1182,1402.6676442623138
160,35927508,321.5548689365387,275066,205831.25,0,False,400,0,0,1184,1408.5317177772522
160,36070730,322.81990814208984,276127,207431.25,0,False,401,0,0,1186,1414.0603578090668
161,36549006,327.0312569141388,279677,206381.25,0,False,402,0,0,1187,1433.262728214264
162,36690062,328.2058596611023,280690,204131.25,0,False,403,0,0,1199,1438.433315038681
162,36690326,328.20837783813477,280692,204131.25,0,False,404,0,0,1201,1438.4440987110138
